乞闭 传老荐
楷档,1岿,2岿,3岿,4岿,5岿,6岿,7岿,8岿,9岿,10岿,11岿,12岿,楷钦拌,鉴困
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82
1941,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51
1942,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,82
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
1945,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,65
1946,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,67
1947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,78
1948,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,74
1949,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72
1950,9.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,40
1951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,74
1952,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,78
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
1955,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
1957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,76
1958,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72
1959,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70
1960,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,27.0,40
1961,15.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,22
1962,18.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,42.0,9
1963,28.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,53.0,1
1964,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,24.0,51
1965,12.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,40.0,14
1966,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,30.0,30
1967,13.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,48.0,5
1968,17.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,44.0,7
1969,15.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,49.0,3
1970,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,60
1971,13.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,41.0,12
1972,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,33.0,26
1973,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,29.0,33
1974,4.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,26.0,44
1975,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,42.0,9
1976,15.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,41.0,12
1977,12.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,33.0,26
1978,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,60
1979,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,28.0,35
1980,16.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,50.0,2
1981,16.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,39.0,17
1982,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,35
1983,12.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,46.0,6
1984,14.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,7
1985,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,42.0,9
1986,18.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,37.0,19
1987,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,63
1988,13.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,40.0,14
1989,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,25.0,48
1990,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,24.0,51
1991,10.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,44
1992,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,28.0,35
1993,12.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,32.0,28
1994,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,51
1995,16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,36.0,20
1996,10.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,35.0,22
